"ID","datetime","content","label"
"568625391801229312","Fri Feb 20 04:17:12 +0000 2015","Solstice Canyon hike in Malibu takes in ruins of old estate ","latimeshealth"
"568503585442394112","Thu Feb 19 20:13:11 +0000 2015","Gluten-free baking from Kristine Kidd ","latimeshealth"
"568224747886133248","Thu Feb 19 01:45:11 +0000 2015","Pot can change a brain circuit from being one that tells the body it's full to one that tells it to keep eating. ","latimeshealth"
"568185823298002944","Wed Feb 18 23:10:31 +0000 2015","Scientists use genetic engineering to thwart HIV with a big fake-out. Here's how: ","latimeshealth"
"568165509641965568","Wed Feb 18 21:49:48 +0000 2015","RT @mmacvean: Some #ucla #usc research on #meditation. Helps sleep? Have you tried it? ","latimeshealth"
"568164406401601536","Wed Feb 18 21:45:25 +0000 2015","THIS is why marijuana is bad for your diet. Thank the stoned mice @Yale who helped researchers figure it out ","latimeshealth"
"568141908054306816","Wed Feb 18 20:16:01 +0000 2015","Scientists fight HIV by passing the immune system. Instead, they use gene therapy to create decoy molecules ","latimeshealth"
"568130603020918784","Wed Feb 18 19:31:05 +0000 2015","Gene therapy technique functions like an effective HIV vaccine in monkeys. via @Nature ","latimeshealth"
"568126056093356032","Wed Feb 18 19:13:01 +0000 2015","Dozens of stoned lab mice help scientists trace the origins of the munchies. @Nature via @DeborahNetburn ","latimeshealth"
"568120505221427200","Wed Feb 18 18:50:58 +0000 2015","HIV researchers say a gene therapy technique protects monkeys from infection, via @Nature ","latimeshealth"
"567515066866868224","Tue Feb 17 02:45:10 +0000 2015","A simple diet with just one rule worked about as well as the effective - but complicated - @American_Heart diet ","latimeshealth"
"567506268181782528","Tue Feb 17 02:10:12 +0000 2015","If you can eat 30 grams of fiber per day, you can lose weight. That's what happened in this @AnnalsofIM study ","latimeshealth"
"567463488759791616","Mon Feb 16 23:20:13 +0000 2015","When it comes to dieting, simple advice can be effective, @AnnalsofIM study shows ","latimeshealth"
"567463470799814656","Mon Feb 16 23:20:09 +0000 2015","Detailed diet rules produced only slightly better results than a much simpler alternative in new study ","latimeshealth"
"567461601369149440","Mon Feb 16 23:12:43 +0000 2015","Trying to lose weight? Try eating more fiber. Here's why: ","latimeshealth"
"567459398873022464","Mon Feb 16 23:03:58 +0000 2015","When less is more: Advice on losing weight. Simple diet worked about as well as complicated one. @AnnalsofIM ","latimeshealth"
"567400295735365632","Mon Feb 16 19:09:06 +0000 2015","Meditation booms as people seek a way to slow down ","latimeshealth"
"566643819513262080","Sat Feb 14 17:03:08 +0000 2015","Anna Kendrick seeks pitch-perfect balance of work, workouts and sleep ","latimeshealth"
"566420434221281280","Sat Feb 14 02:15:29 +0000 2015","Sad, but perhaps true: ""Few individuals ever truly recover from obesity."" Expert opinion in @TheLancetEndo ","latimeshealth"
"566374973909245952","Fri Feb 13 23:14:51 +0000 2015","The truth about overcoming obesity is utterly grim. But someone had to say it. ","latimeshealth"
"566368753190187008","Fri Feb 13 22:50:08 +0000 2015","Once you are fat, ""body weight seems to become biologically 'stamped in' and defended."" ","latimeshealth"
"566341937334976512","Fri Feb 13 21:03:34 +0000 2015","Acid reflux raises serious health concerns ","latimeshealth"
"566327351534170112","Fri Feb 13 20:05:37 +0000 2015","Some heavy-hitting doctors debunk the idea that diet &amp; exercise alone can solve the obesity crisis. In @TheLancetEndo ","latimeshealth"
"566301467188137984","Fri Feb 13 18:22:45 +0000 2015","Advice to ""eat less, move more"" is not enough to make obese people slim, experts argue in @TheLancetEndo ","latimeshealth"
"566297522927190016","Fri Feb 13 18:07:05 +0000 2015","Little innovations make a big difference for riders ","latimeshealth"
"566054263441604608","Fri Feb 13 02:00:27 +0000 2015","Does your dog know how you're feeling? Perhaps so! They passed this emotional fluency test in Austria ","latimeshealth"
"566007668335456256","Thu Feb 12 22:55:18 +0000 2015","Study identifies more diseases that cause smokers to die: breast &amp; prostate cancer, hypertension, kidney failure ","latimeshealth"
"565982082732941312","Thu Feb 12 21:13:38 +0000 2015","RT @LATkarenkaplan: Can you tell which face is angry and which is sad? Dogs can. via @CurrentBiology  http://t.co/2bh…","latimeshealth"
"565961147820806144","Thu Feb 12 19:50:27 +0000 2015","Estimate of 480,000 smoking deaths per year understates the true toll of cigarettes in America, via @NEJM ","latimeshealth"
"565937200098181120","Thu Feb 12 18:15:17 +0000 2015","How to stop a stroke in its tracks? Go in and grab the clot blocking blood flow to brain. ","latimeshealth"
"565919665156005888","Thu Feb 12 17:05:37 +0000 2015","The health benefits of alcohol consumption are more limited than previously thought, researchers say ","latimeshealth"
"565695599476232192","Thu Feb 12 02:15:15 +0000 2015","Unintended consequence of better federal oversight for organ transplants: Fewer hearts are actually transplanted? ","latimeshealth"
"565650225956933632","Wed Feb 11 23:14:57 +0000 2015","Smoking is even more deadly than you think. So says this special report in @NEJM ","latimeshealth"
"565649089669627904","Wed Feb 11 23:10:26 +0000 2015","44%: The proportion of available donor hearts transplanted into patients in 1995. 29%: Equivalent figure for 2006. ","latimeshealth"
"565603786862120960","Wed Feb 11 20:10:25 +0000 2015","With more patients in need of heart transplants, you might more donor hearts would be accepted by doctors. But .... ","latimeshealth"
"565590014634242048","Wed Feb 11 19:15:42 +0000 2015","L'chaim. Sante. Salud. But only women ages 65 or older can truly drink to their health, study finds ","latimeshealth"
"565572244228038656","Wed Feb 11 18:05:05 +0000 2015","Good news: Health benefits of drinking are real. Bad news: Only for women ages 65 and older. Study in @BMJ_Open ","latimeshealth"
"565570746135891968","Wed Feb 11 17:59:08 +0000 2015","Drink to your health? Only if you're a woman who's at least 65 years old, says study in @BMJ_Open ","latimeshealth"
"565568779355426816","Wed Feb 11 17:51:19 +0000 2015","Sad fact about heart transplants: Only 32% of available donor hearts find their way into patients. ","latimeshealth"
"565326941893709824","Wed Feb 11 01:50:20 +0000 2015","Fed-up doctors who drop unvaccinated patients are at odds with @AmerAcadPeds. ","latimeshealth"
"565284264800178176","Tue Feb 10 23:00:45 +0000 2015","Vaccine ultimatum resulted in 50-100 additional kids getting MMR, says pediatrician who used it ","latimeshealth"
"565236315734544384","Tue Feb 10 19:50:13 +0000 2015","""Patients who are not vaccinated are presenting a clear and present danger,"" says a pediatrician who won't see them ","latimeshealth"
"565229483825700864","Tue Feb 10 19:23:05 +0000 2015","Smartphone apps keep pace with costly fitness trackers ","latimeshealth"
"565217442910457856","Tue Feb 10 18:35:14 +0000 2015","In the battle of the fitness trackers, @Nike's Fuelband was worst (by far). Study by @miteshpatel in @JAMA_current ","latimeshealth"
"565208815118061568","Tue Feb 10 18:00:57 +0000 2015","Which pedometer is best? @fitbit's One and Zip models were most consistently accurate in this @JAMA_current study ","latimeshealth"
"565206296367218688","Tue Feb 10 17:50:56 +0000 2015","Can't afford a Fitbit? Free smartphone apps are just about as good, @JAMA_current report says ","latimeshealth"
"565201605977702400","Tue Feb 10 17:32:18 +0000 2015","Some pediatricians have run out of patience with anti-vax parents &amp; drop them as patients ","latimeshealth"
"564978398590947328","Tue Feb 10 02:45:21 +0000 2015","Among teens using contraception, researchers @USC &amp; @Harvard found no link between Gardasil and risk of STIs ","latimeshealth"
"564969525947666432","Tue Feb 10 02:10:06 +0000 2015","Teens vaccinated against HPV got more sexually transmitted infections, but so did teens who weren't vaccinated ","latimeshealth"
"564937039926525952","Tue Feb 10 00:01:00 +0000 2015","Parents can breathe easy: HPV vaccine does not make teens more likely to have sex. via @JAMAInternalMed ","latimeshealth"
"564929999653072896","Mon Feb 09 23:33:02 +0000 2015","For teen girls, getting older is a risk factor for STIs. HPV vaccine isn't. Data in @JAMAInternalMed ","latimeshealth"
"564914238612062208","Mon Feb 09 22:30:24 +0000 2015","RT @LATerynbrown: Measles parties in California? Via @KQEDhealth  . Reminds me of ""pox parties"" from 2011 http://t.co…","latimeshealth"
"564154180324294656","Sat Feb 07 20:10:12 +0000 2015","Smartphone-based diagnostic lab costs $34; desktop version costs $18,450 ","latimeshealth"
"564105078630793216","Sat Feb 07 16:55:05 +0000 2015","This @Columbia invention certainly parts the ""smart"" in smartphone! ","latimeshealth"
"564046809979314176","Sat Feb 07 13:03:33 +0000 2015","Snow Summit ski school at Big Bear turns out more confident skiers ","latimeshealth"
"563892426822410240","Sat Feb 07 02:50:05 +0000 2015","On Brian Williams: ""Memory is prone to error and distortion,"" says @Harvard psychologist Daniel Schacter ","latimeshealth"
"563880150744694784","Sat Feb 07 02:01:18 +0000 2015","On a 10-point stress scale, low-income folks average 5.2 while higher-income folks average only 4.7. ","latimeshealth"
"563858477790285824","Sat Feb 07 00:35:11 +0000 2015","Lightweight, low-power smartphone device was 100% accurate in diagnosing HIV in Rwanda field tests. ","latimeshealth"
"563855497225584640","Sat Feb 07 00:23:21 +0000 2015","Need to diagnose a case of HIV in remote Rwanda? @Columbia engineers have an app for that!  ","latimeshealth"
"563852470640971776","Sat Feb 07 00:11:19 +0000 2015","Memory expert @eloftus1 on @BWilliams: ""This could easily be the development of a false memory."" ","latimeshealth"
"563834839145938944","Fri Feb 06 23:01:15 +0000 2015","What makes Americans stressed out? Money, work, family responsibilities and health concerns. (Sound familiar?) ","latimeshealth"
"563827994611822592","Fri Feb 06 22:34:03 +0000 2015","Vromage makes an art out of vegan cheeses made with nut milks ","latimeshealth"
"563820978220720128","Fri Feb 06 22:06:11 +0000 2015","Howie Mandel runs to be calm, works to help others with A-fib ","latimeshealth"
"563787066580803584","Fri Feb 06 19:51:25 +0000 2015","Vegan January was full of good food and wise lessons ","latimeshealth"
"563786731515043840","Fri Feb 06 19:50:06 +0000 2015","The gender gap in stress -- 38% of men and 49% of women say money worries stress them out. ","latimeshealth"
"563753457480630272","Fri Feb 06 17:37:52 +0000 2015","America suffers from a ""stress inequality gap,"" much of it due to income inequality.  ","latimeshealth"
"563474764921315328","Thu Feb 05 23:10:27 +0000 2015","Doctors inadvertently demonstrate how fecal transplants might help with weight loss. ","latimeshealth"
"563470867053957120","Thu Feb 05 22:54:58 +0000 2015","Fecal transplant cures c. diff infection, but it may have caused this woman to gain 40 pounds ... ","latimeshealth"
"563170245184339968","Thu Feb 05 03:00:24 +0000 2015","When it comes to vaccines, random online comments can be just as persuasive as information from the @CDCgov ","latimeshealth"
"563156321470799872","Thu Feb 05 02:05:04 +0000 2015","The good: People believed @CDCgov's advice about vaccines. The bad: They also believed random online comments ","latimeshealth"
"563146269267595264","Thu Feb 05 01:25:08 +0000 2015","Brain signals hint at why drug addicts make bad choices, via @LATsciguy ","latimeshealth"
"563145065724645376","Thu Feb 05 01:20:21 +0000 2015","Double whammy for cocaine addicts: The drug alters brain circuits that help us learn from our mistakes ","latimeshealth"
"563134552315408384","Thu Feb 05 00:38:34 +0000 2015","Clever produce snacks can turn a school bake sale into an UnBake Sale ","latimeshealth"
"563133823014416384","Thu Feb 05 00:35:40 +0000 2015","On the Internet, the @CDCgov and random online commenters can be equally persuasive about vaccines ","latimeshealth"
"563093933602115584","Wed Feb 04 21:57:10 +0000 2015","New #glutenfree desserts from @KristineKidd Cornmeal blackberry cake was terrific. @CarolBlymire @CeliacAwareness. ","latimeshealth"
"562806550415564800","Wed Feb 04 02:55:12 +0000 2015","8% of people surveyed said they'd rather give up 2 years of life than take a pill every day. Would you? ","latimeshealth"
"562795210456195072","Wed Feb 04 02:10:09 +0000 2015","The ideal ""dose"" of jogging is a lot lower than you might think. ","latimeshealth"
"562773623040376832","Wed Feb 04 00:44:22 +0000 2015","@owlsrcute Hmmm, why?","latimeshealth"
"562771564413079552","Wed Feb 04 00:36:11 +0000 2015","How much do you hate taking pills? In this study, 21% of people said they'd rather pay $1,000 a week instead ","latimeshealth"
"562748725542809600","Tue Feb 03 23:05:26 +0000 2015","Couch potatoes and high-intensity runners were equally likely to die during the 12 years of this heart study: ","latimeshealth"
"562746747974582272","Tue Feb 03 22:57:34 +0000 2015","When it comes to jogging, less is more, study argues ","latimeshealth"
"562717177560985600","Tue Feb 03 21:00:04 +0000 2015","Think you don't have time to exercise? This new study says 1 to 1.4 hrs/week is ideal ""dose"" @ACCinTouch ","latimeshealth"
"562444154895335424","Tue Feb 03 02:55:10 +0000 2015","88% of FRUIT JUICES made for infants and toddlers contain added sugars. Why? ","latimeshealth"
"562429057183539200","Tue Feb 03 01:55:11 +0000 2015","A typical toddler savory snack has a higher concentration of sodium than potato chips eaten by adults ","latimeshealth"
"562391998624464896","Mon Feb 02 23:27:55 +0000 2015","Processed foods for America's youngest eaters may pave the way for cardiovascular disease years later ","latimeshealth"
"561525074264485888","Sat Jan 31 14:03:04 +0000 2015","Smart sports devices aim to step up performance ","latimeshealth"
"561305694574747648","Fri Jan 30 23:31:20 +0000 2015","FDA has approved marketing of ADHD drug Vyvanse in treatment of binge eating disorder. ","latimeshealth"
"561241508729221120","Fri Jan 30 19:16:17 +0000 2015","RT @aminawrite: Do liberals outlive conservatives? New study elicits debate:  #science #politics","latimeshealth"
"561208360033206272","Fri Jan 30 17:04:34 +0000 2015","6 L.A. restaurants for vegans; there are 60 in L.A. ","latimeshealth"
"560993366327185408","Fri Jan 30 02:50:15 +0000 2015","48% -- the percentage of patients in need of organ transplants who actually get them.  ","latimeshealth"
"560978237313277952","Fri Jan 30 01:50:08 +0000 2015","Recipients of heart transplants gain 4.9 yrs of life (on average); folks who get kidneys get 4.4 extra years. ","latimeshealth"
"560943387483062272","Thu Jan 29 23:31:40 +0000 2015","Health experts throw cold water on juice cleanse ","latimeshealth"
"560943383917506560","Thu Jan 29 23:31:39 +0000 2015","Juicing trend still going strong in 2015 ","latimeshealth"
"560941769647734784","Thu Jan 29 23:25:14 +0000 2015","On the fence about becoming an organ donor? This may help you make up your mind: ","latimeshealth"
"560937403909963776","Thu Jan 29 23:07:53 +0000 2015","2,270,859 -- The number of years of extra life lived by organ transplant recipients. ","latimeshealth"
"560936783060684800","Thu Jan 29 23:05:25 +0000 2015","The researchers who did this study expected Republicans to outlive Democrats. But that's not what happened: ","latimeshealth"
"560933981374668800","Thu Jan 29 22:54:17 +0000 2015","Political ideology, but not party affiliation, is linked with longevity. Liberals lived longer than conservatives ","latimeshealth"
"560692368932757504","Thu Jan 29 06:54:12 +0000 2015","RT @renelynch: Prepare to be in awe: How @fitcheerldr juggles three kids, a full-time job, *Ironman* training + blogging …","latimeshealth"
"560618516299382784","Thu Jan 29 02:00:44 +0000 2015","Researchers boost the power of the 'placebo effect' by giving fake drug a hefty price tag ","latimeshealth"
"560592495026114560","Thu Jan 29 00:17:20 +0000 2015","If it costs more, it must be better? Trial of fake Parkinson's drug shows patients believe this is true ","latimeshealth"
"560272324923244544","Wed Jan 28 03:05:06 +0000 2015","Attention smokers: What would it take to get you to kick the habit? How about $600 in shopping vouchers? ","latimeshealth"
"560253477663014912","Wed Jan 28 01:50:12 +0000 2015","It pays to pay smokers to help them quit. Evidence from @BMJ_company  ","latimeshealth"
"560245789939990528","Wed Jan 28 01:19:39 +0000 2015","Researchers find a substance that helps pregnant women quit smoking: MONEY  ","latimeshealth"
"558974893111250944","Sat Jan 24 13:09:34 +0000 2015","Break from the bustle of L.A. with a hike in Elyria Canyon Park ","latimeshealth"
"558098042172481536","Thu Jan 22 03:05:16 +0000 2015","“No one should assume e-cigarettes are safe,"" says James Pankow @Portland_State. Here's one reason why: ","latimeshealth"
"558079127904079872","Thu Jan 22 01:50:07 +0000 2015","Vaping study finds 2.5 times as much formaldehyde in e-cigarette vapor vs tobacco cigarette smoke ","latimeshealth"
"558045397781073920","Wed Jan 21 23:36:05 +0000 2015","Would you like some formaldehyde with your e-cigarette? If so, you're in luck ","latimeshealth"
"558005315128791040","Wed Jan 21 20:56:49 +0000 2015","Poverty is no longer concentrated in inner-cities, and neither is childhood asthma ","latimeshealth"
"557947109325148160","Wed Jan 21 17:05:31 +0000 2015","A majority of affluent and highly educated consumers don't consider posted calories when ordering ","latimeshealth"
"557735630986563584","Wed Jan 21 03:05:11 +0000 2015","Want to boost your odds of losing weight, or quitting smoking? Get your spouse to do it with you: ","latimeshealth"
"557726939793084416","Wed Jan 21 02:30:39 +0000 2015","A study finds low-income, less educated consumers are less likely to heed calorie postings ","latimeshealth"
"557722298485338112","Wed Jan 21 02:12:12 +0000 2015","A first look at consumers' response to calorie-posting looks discouraging. But it's progress. ","latimeshealth"
"557719542328467456","Wed Jan 21 02:01:15 +0000 2015","Low-income, less educated consumers are less likely to heed calorie postings ","latimeshealth"
"557717990104637440","Wed Jan 21 01:55:05 +0000 2015","Another benefit of marriage: Your spouse can help you change your life for the better. ","latimeshealth"
"557717244613230592","Wed Jan 21 01:52:07 +0000 2015","When something is better than nothing: Calories posted on fast food menus.  ","latimeshealth"
"557677836145025024","Tue Jan 20 23:15:31 +0000 2015","If this research changes one thing about your pizza-eating habits, it should be to skip the pizza ""snack"" ","latimeshealth"
"557645741154664448","Tue Jan 20 21:07:59 +0000 2015","Kids love pizza, but it doesn't love them back. ","latimeshealth"
"557402226260717568","Tue Jan 20 05:00:21 +0000 2015","You might want to stand up to read this ","latimeshealth"
"557334248622145536","Tue Jan 20 00:30:14 +0000 2015","Even if you exercise, sitting for long periods of time boosts your likelihood of declining health ","latimeshealth"
"557302660014284800","Mon Jan 19 22:24:42 +0000 2015","Hey! Don't just sit there! Worry about how sitting affects your health! ","latimeshealth"
"557279128521420800","Mon Jan 19 20:51:12 +0000 2015","So, how do I become vegan? ","latimeshealth"
"556452143293399040","Sat Jan 17 14:05:03 +0000 2015","Small, local and delicious health food thrives in L.A. area ","latimeshealth"
"556270021903933440","Sat Jan 17 02:01:22 +0000 2015","ADHD drug Vyvanse reduced binge-eating episodes from 4.5/week (on average) to nearly 0. Better than placebo. ","latimeshealth"
"556226984125026304","Fri Jan 16 23:10:21 +0000 2015","New @US_FDA-approved weight loss device interrupts signals between the brain and the gut ","latimeshealth"
"556179313041887232","Fri Jan 16 20:00:56 +0000 2015","Had a flu shot? Your (average) risk of getting sick enough to see a doctor is 23% lower than it would've been. ","latimeshealth"
"556131311417819136","Fri Jan 16 16:50:11 +0000 2015","One upside to this year's bad flu season: Estimates of ""vaccine effectiveness"" can be made sooner ","latimeshealth"
"556112660412891136","Fri Jan 16 15:36:04 +0000 2015","Gym Rat: Sharp-eyed teacher enhances Body Sculpt class at SC Fitness ","latimeshealth"
"555906083731300352","Fri Jan 16 01:55:13 +0000 2015","The more you look, the more you find -- especially if you're @NASAJPL on the hunt for #methane ","latimeshealth"
"555870828034662400","Thu Jan 15 23:35:07 +0000 2015","A bad shot is still better than no flu shot, @CDCgov experts say ","latimeshealth"
"220146274970763264","Tue Jul 03 13:25:36 +0000 2012","Heavy Coffee Intake May Affect Fertility Treatments: Study:  ","msnhealthnews"
"220146274236760064","Tue Jul 03 13:25:36 +0000 2012","Summer Is Peak Time for Teens to Try Drugs, Alcohol: Report:  ","msnhealthnews"
"220146273444040704","Tue Jul 03 13:25:36 +0000 2012","Some Crash-Avoidance Systems May Work Better Than Others:  ","msnhealthnews"
"220146272638734336","Tue Jul 03 13:25:36 +0000 2012","More Genes Linked to Osteoarthritis Identified:  ","msnhealthnews"
"219891972108845056","Mon Jul 02 20:35:06 +0000 2012","No Health Risk When Jehovah's Witnesses Refuse Blood: Study:  ","msnhealthnews"
"219891971337093120","Mon Jul 02 20:35:06 +0000 2012","Dangerous Rage May Be Common Among U.S. Teens:  ","msnhealthnews"
"219891970577940480","Mon Jul 02 20:35:05 +0000 2012","Botox May Ease Tremors in Multiple Sclerosis Patients:  ","msnhealthnews"
"219891969600663552","Mon Jul 02 20:35:05 +0000 2012","More Than 1 in 4 Teens Have 'Sexted': Study:  ","msnhealthnews"
"219891968665321472","Mon Jul 02 20:35:05 +0000 2012","Medicare Coverage Gap May Cause Seniors to Forgo Antidepressants:  ","msnhealthnews"
"219860173878071296","Mon Jul 02 18:28:44 +0000 2012","Gel Shows Promise as Future Male Contraceptive:  ","msnhealthnews"
"219860172980502528","Mon Jul 02 18:28:44 +0000 2012","It's Not So Much the Heat, It's the Lack of Power:  ","msnhealthnews"
"219860171202113536","Mon Jul 02 18:28:44 +0000 2012","5 Million 'Test Tube' Babies Born to Date:  ","msnhealthnews"
"219852298032123904","Mon Jul 02 17:57:27 +0000 2012","Poor Sleep Affects Immune System Much Like Physical Stress:  ","msnhealthnews"
"219788452168859648","Mon Jul 02 13:43:45 +0000 2012","Chronic Pain May Depend on Emotional Reaction to Injury:  ","msnhealthnews"
"219788451367759872","Mon Jul 02 13:43:44 +0000 2012","Coffee May Cut Your Risk for Common Form of Skin Cancer:  ","msnhealthnews"
"219788450549870592","Mon Jul 02 13:43:44 +0000 2012","Kids Born Even a Little Early Have Lower School Scores: Study:  ","msnhealthnews"
"219788449790697472","Mon Jul 02 13:43:44 +0000 2012","Spanking Batters Kids' Mental Health: Study:  ","msnhealthnews"
"219788449102827520","Mon Jul 02 13:43:44 +0000 2012","'Virtual' Colonoscopy Safe, Effective for Medicare Patients: Study:  ","msnhealthnews"
"219421670941794304","Sun Jul 01 13:26:17 +0000 2012","Maintain Heart Health During Summer:  ","msnhealthnews"
"219062712674680832","Sat Jun 30 13:39:55 +0000 2012","Use Caution When Exercising in Hot Weather:  ","msnhealthnews"
"218833120777089024","Fri Jun 29 22:27:36 +0000 2012","Young Athletes Face Unhealthy Food Choices, Parents Say:  ","msnhealthnews"
"218809405951590400","Fri Jun 29 20:53:22 +0000 2012","Shorter Arms May Explain Why Women Need Glasses Sooner Than Men:  ","msnhealthnews"
"218777979701035008","Fri Jun 29 18:48:29 +0000 2012","Asthma Rates Higher Near Busy Highway:  ","msnhealthnews"
"218777978891538432","Fri Jun 29 18:48:29 +0000 2012","Hot Flashes Don't Signal Poor Heart Health for Most Women: Study:  ","msnhealthnews"
"218777978065268736","Fri Jun 29 18:48:29 +0000 2012","Asthma Rates Higher Near Busy New York Highway:  ","msnhealthnews"
"218777977301909504","Fri Jun 29 18:48:29 +0000 2012","Summertime Is Tonsillectomy Time:  ","msnhealthnews"
"218777976555311104","Fri Jun 29 18:48:28 +0000 2012","Toddlers Are Happier to Give Than Receive: Study:  ","msnhealthnews"
"218746386768871424","Fri Jun 29 16:42:57 +0000 2012","Gene Boosts Tomato's Color, But May Make It Less Tasty:  ","msnhealthnews"
"218746385858699264","Fri Jun 29 16:42:57 +0000 2012","Study of Retired NFL Players Finds Evidence of Brain Damage:  ","msnhealthnews"
"218746384965320704","Fri Jun 29 16:42:56 +0000 2012","Gay or Straight, Parents Too Tired for Sex, Study Suggests:  ","msnhealthnews"
"218746384243896320","Fri Jun 29 16:42:56 +0000 2012","Residents as Good as Fully Trained Docs if Properly Supervised: Study:  ","msnhealthnews"
"218746383459553280","Fri Jun 29 16:42:56 +0000 2012","Minorities Less Likely to Use Hospice Care: Study:  ","msnhealthnews"
"218698515612844032","Fri Jun 29 13:32:43 +0000 2012","Supreme Court Ruling Sets Stage for Full Rollout of Health-Care Reform Law:  ","msnhealthnews"
"218461511616696320","Thu Jun 28 21:50:57 +0000 2012","Muscle Mass Linked to Bone Health in Some Parts of Body:  ","msnhealthnews"
"218445837758504960","Thu Jun 28 20:48:40 +0000 2012","Court's Verdict on Health-Care Reform Holds Surprises, Legal Experts Say:  ","msnhealthnews"
"218445836751863808","Thu Jun 28 20:48:40 +0000 2012","Small Babies Can Be Sign of Heart Problems in Mother:  ","msnhealthnews"
"218413888750882816","Thu Jun 28 18:41:43 +0000 2012","Is Court's Health-Care Ruling a Wise Decision? It Depends...:  ","msnhealthnews"
"218413887920418816","Thu Jun 28 18:41:43 +0000 2012","40 Million Americans Addicted to Cigarettes, Alcohol or Drugs:  ","msnhealthnews"
"218413887027027968","Thu Jun 28 18:41:43 +0000 2012","Greater L.A. Heating Up, Climate Experts Predict:  ","msnhealthnews"
"218398123008081920","Thu Jun 28 17:39:04 +0000 2012","Smallest, Largest Fetuses at Higher Risk of Stillbirth:  ","msnhealthnews"
"218398122060161024","Thu Jun 28 17:39:04 +0000 2012","Supreme Court Backs Much of Controversial Health Reform Law:  ","msnhealthnews"
"218334226192412672","Thu Jun 28 13:25:10 +0000 2012","Eating Vegetables May Protect Pancreas, Study Suggests:  ","msnhealthnews"
"218334225299013632","Thu Jun 28 13:25:10 +0000 2012","Newer 'Second-Line' Diabetes Drug May Outperform Older Meds:  ","msnhealthnews"
"218334224455962624","Thu Jun 28 13:25:10 +0000 2012","U.S. Mammography Rates Drop Following Task Force Recommendations:  ","msnhealthnews"
"218334223537418240","Thu Jun 28 13:25:10 +0000 2012","Job Worries for Parents May Mean Poorer Nutrition for Kids:  ","msnhealthnews"
"218138094409494528","Thu Jun 28 00:25:49 +0000 2012","Standing at Work All Day While Pregnant Linked to Smaller Babies:  ","msnhealthnews"
"218106856441257984","Wed Jun 27 22:21:41 +0000 2012","College Athlete Deaths in Workouts Spur New Guidelines:  ","msnhealthnews"
"218106855514324992","Wed Jun 27 22:21:41 +0000 2012","Annual Beaches Report Finds Water Quality Lacking Along U.S. Shores:  ","msnhealthnews"
"218106854771924992","Wed Jun 27 22:21:41 +0000 2012","Under Right Conditions, Fertility Treatment Can Equal Natural Conception Rates: Study:  ","msnhealthnews"
"218106854025347072","Wed Jun 27 22:21:40 +0000 2012","Early Surgery May Benefit Some With Heart Infection:  ","msnhealthnews"
"218106853123563520","Wed Jun 27 22:21:40 +0000 2012","Supreme Court Expected to Rule Thursday on Health Care Reform:  ","msnhealthnews"
"218091266817273856","Wed Jun 27 21:19:44 +0000 2012","FDA Approves First New Weight-Loss Drug in More Than a Decade:  ","msnhealthnews"
"218091265693204480","Wed Jun 27 21:19:44 +0000 2012","Smoking, Pesticides Might Spur Rare 'Sleep-Kicking' Disorder:  ","msnhealthnews"
"218059903221248000","Wed Jun 27 19:15:06 +0000 2012","Fossilized Teeth Hold Clues to Early Human Species' Diet:  ","msnhealthnews"
"218059902470459392","Wed Jun 27 19:15:06 +0000 2012","Experimental Vaccine Seems to Stop Nicotine Addiction in Mice:  ","msnhealthnews"
"218028301741064192","Wed Jun 27 17:09:32 +0000 2012","Weight Loss May Increase Testosterone Levels:  ","msnhealthnews"
"218028300860260352","Wed Jun 27 17:09:32 +0000 2012","Pictures of Fatty, Sugary Foods May Spur Cravings:  ","msnhealthnews"
"218028300013019136","Wed Jun 27 17:09:32 +0000 2012","Exercise Program Boosts Health After Lung Transplant: Study:  ","msnhealthnews"
"218004160862355456","Wed Jun 27 15:33:36 +0000 2012","Surgeons Seek Repeal of Transplant Ban Between HIV-Positive People:  ","msnhealthnews"
"218004159960588288","Wed Jun 27 15:33:36 +0000 2012","Fear of Childbirth Linked to Longer Labor, Study Says:  ","msnhealthnews"
"218004159214010368","Wed Jun 27 15:33:36 +0000 2012","To Improve School Nutrition, Involve Teachers and Parents:  ","msnhealthnews"
"218004158127677440","Wed Jun 27 15:33:36 +0000 2012","Wednesday Is National HIV Testing Day:  ","msnhealthnews"
"218004157225906176","Wed Jun 27 15:33:36 +0000 2012","FDA Probing Safety of Metal-on-Metal Hip Implants:  ","msnhealthnews"
"217371145475850240","Mon Jun 25 21:38:14 +0000 2012","Sleep Can Sharpen Your Memory:  ","msnhealthnews"
"217371144486002688","Mon Jun 25 21:38:14 +0000 2012","Are Statins Less Helpful for Women?:  ","msnhealthnews"
"217371143282229248","Mon Jun 25 21:38:13 +0000 2012","E-Records Linked to Fewer Malpractice Claims:  ","msnhealthnews"
"217371142309167104","Mon Jun 25 21:38:13 +0000 2012","Intuitive 'Number Sense' Makes Daily Life Easier:  ","msnhealthnews"
"217371141558378496","Mon Jun 25 21:38:13 +0000 2012","Even Brief Ozone Exposure May Raise Fatal Heart Risk: Study:  ","msnhealthnews"
"217355062371024896","Mon Jun 25 20:34:19 +0000 2012","'Dessert' With Breakfast Boosts Weight Loss: Study:  ","msnhealthnews"
